zaxis,yaxis,H,Na,K,Mg,Ca,Ba,Ti,V,Mn,Fe,Ni,Cu,Ag,Zn,B,Al,C,Si,Pb,REE,U,F,Cl,O,S,Se,P,As,Sb,Bi
O,Fe,0.158772354,0.053165781,0.024407927,0.04301595,0.059207347,0.012566457,0.032141131,0.008458192,0.033349444,0.222329628,0.002658289,0.010633156,0.000241663,0.012083132,0.00918318,0.049782504,0.006041566,0.080715321,0.01377477,0.017641373,0.006766554,0.014983084,0.012083132,0.222329628,0.028757854,0.000241663,0.045674239,0.025374577,0.00459159,0.002899952
O,Ni,0.014983084,0.000483325,0.000241663,0.001208313,0.001208313,0,0,0.000724988,0.000724988,0.002658289,0.017158047,0.001691638,0,0.000483325,0.000241663,0.001933301,0.003141614,0.001933301,0.000241663,0,0.000966651,0,0.001208313,0.017158047,0.003866602,0.000241663,0.000483325,0.00362494,0.000483325,0.000483325
O,Cu,0.079265346,0.008458192,0.009666506,0.00459159,0.013533108,0.001208313,0.000483325,0.005558241,0.001933301,0.010633156,0.001691638,0.102223296,0.000966651,0.007008217,0.001208313,0.011358144,0.00821653,0.00918318,0.015466409,0.002899952,0.004108265,0.001691638,0.020057999,0.102223296,0.023924601,0.004349928,0.008699855,0.025374577,0.002658289,0.002416626
O,Ag,0.001208313,0,0.000241663,0,0.000241663,0,0,0.000241663,0.000241663,0.000241663,0,0.000966651,0.001933301,0.000241663,0,0,0,0,0.000966651,0,0,0,0.000724988,0.001933301,0.000724988,0,0,0,0.000724988,0
O,Zn,0.043257612,0.003866602,0.004108265,0.005316578,0.008458192,0.000241663,0.003866602,0.001691638,0.007733204,0.012083132,0.000483325,0.007008217,0.000241663,0.054132431,0.000241663,0.008458192,0.003141614,0.012083132,0.006283229,0.001449976,0.000966651,0.000966651,0.002899952,0.054132431,0.009666506,0.000724988,0.006283229,0.014016433,0.001449976,0
O,B,0.045432576,0.015224746,0.003866602,0.019816336,0.026824553,0.003383277,0.002658289,0.000966651,0.005799903,0.00918318,0.000241663,0.001208313,0,0.000241663,0.065490575,0.018366361,0.002899952,0.027549541,0.001449976,0.006041566,0,0.006766554,0.008458192,0.065490575,0.001933301,0,0.001449976,0.001208313,0.000724988,0
O,Al,0.19139681,0.064040599,0.035524408,0.056065732,0.087965201,0.011841469,0.009666506,0.007974867,0.020299662,0.049782504,0.001933301,0.011358144,0,0.008458192,0.018366361,0.244562591,0.014016433,0.136539391,0.007008217,0.014016433,0.004349928,0.028757854,0.01377477,0.244562591,0.034316095,0.000241663,0.041082649,0.012566457,0.002174964,0.000241663
O,C,0.066215563,0.024891252,0.00459159,0.014016433,0.032624456,0.007008217,0.001208313,0.000241663,0.005316578,0.006041566,0.003141614,0.00821653,0,0.003141614,0.002899952,0.014016433,0.092073465,0.01377477,0.006766554,0.020782987,0.007733204,0.009424843,0.007491542,0.092073465,0.009908168,0,0.005316578,0.000724988,0,0.000724988
O,Si,0.232237796,0.132189464,0.066698888,0.066698888,0.149347511,0.032382794,0.051957467,0.00918318,0.058965684,0.080715321,0.001933301,0.00918318,0,0.012083132,0.027549541,0.136539391,0.01377477,0.351135814,0.010633156,0.036974384,0.005074915,0.045674239,0.020299662,0.351135814,0.013533108,0,0.008699855,0.005316578,0.001691638,0.000724988
O,Pb,0.048090865,0.002899952,0.001933301,0.001933301,0.006524891,0.000724988,0.002416626,0.005316578,0.007491542,0.01377477,0.000241663,0.015466409,0.000966651,0.006283229,0.001449976,0.007008217,0.006766554,0.010633156,0.075882069,0.002658289,0.007491542,0.003383277,0.018124698,0.075882069,0.014258096,0.002658289,0.007008217,0.013291445,0.003866602,0.001449976
O,REE,0.047124215,0.023441276,0.002899952,0.004349928,0.032141131,0.006041566,0.017641373,0.002658289,0.009666506,0.017641373,0,0.002899952,0,0.001449976,0.006041566,0.014016433,0.020782987,0.036974384,0.002658289,0.080715321,0.006524891,0.019333011,0.002174964,0.080715321,0.002416626,0,0.010633156,0.004349928,0,0
O,U,0.05679072,0.007491542,0.005074915,0.00459159,0.014499758,0.003383277,0.00459159,0.00459159,0.001449976,0.006766554,0.000966651,0.004108265,0,0.000966651,0,0.004349928,0.007733204,0.005074915,0.007491542,0.006524891,0.063073949,0.002174964,0.000241663,0.063073949,0.008458192,0.001691638,0.012566457,0.008458192,0,0.001449976
O,F,0.040115998,0.039874335,0.012324795,0.016916385,0.041565974,0.010633156,0.015708072,0.001449976,0.010149831,0.014983084,0,0.001691638,0,0.000966651,0.006766554,0.028757854,0.009424843,0.045674239,0.003383277,0.019333011,0.002174964,0.083856936,0.00459159,0.083856936,0.007491542,0,0.015949734,0.002658289,0.000483325,0.000724988
O,Cl,0.051232479,0.019816336,0.011841469,0.008458192,0.023682939,0.00459159,0.002899952,0.001933301,0.007491542,0.012083132,0.001208313,0.020057999,0.000724988,0.002899952,0.008458192,0.01377477,0.007491542,0.020299662,0.018124698,0.002174964,0.000241663,0.00459159,0.079023683,0.079023683,0.01377477,0.002899952,0.002174964,0.007249879,0.002416626,0.001449976
O,O,0.691155147,0.22982117,0.108748188,0.154905752,0.297970034,0.055582407,0.08337361,0.052440793,0.128322861,0.222329628,0.017158047,0.102223296,0.001933301,0.054132431,0.065490575,0.244562591,0.092073465,0.351135814,0.075882069,0.080715321,0.063073949,0.083856936,0.079023683,1,0.13460609,0.008458192,0.142097632,0.101498308,0.021749638,0.018849686
O,S,0.108506525,0.030932818,0.019816336,0.015466409,0.025132914,0.001933301,0.000483325,0.002416626,0.005316578,0.028757854,0.003866602,0.023924601,0.000724988,0.009666506,0.001933301,0.034316095,0.009908168,0.013533108,0.014258096,0.002416626,0.008458192,0.007491542,0.01377477,0.13460609,0.13460609,0.000724988,0.005316578,0.005074915,0.004833253,0.002174964
O,Se,0.00459159,0.000724988,0.000724988,0.000241663,0.000483325,0.000241663,0,0,0,0.000241663,0.000241663,0.004349928,0,0.000724988,0,0.000241663,0,0,0.002658289,0,0.001691638,0,0.002899952,0.008458192,0.000724988,0.008458192,0,0,0,0.000483325
O,P,0.111889802,0.033591107,0.007974867,0.022232963,0.0439826,0.008941518,0.004108265,0.002658289,0.026099565,0.045674239,0.000483325,0.008699855,0,0.006283229,0.001449976,0.041082649,0.005316578,0.008699855,0.007008217,0.010633156,0.012566457,0.015949734,0.002174964,0.142097632,0.005316578,0,0.142097632,0.000724988,0,0.002658289
O,As,0.08240696,0.010149831,0.00459159,0.009908168,0.026824553,0.002174964,0.002658289,0.001691638,0.013291445,0.025374577,0.00362494,0.025374577,0,0.014016433,0.001208313,0.012566457,0.000724988,0.005316578,0.013291445,0.004349928,0.008458192,0.002658289,0.007249879,0.101498308,0.005074915,0,0.000724988,0.101498308,0.003141614,0.004108265
O,Sb,0.007733204,0.002658289,0.000483325,0.001933301,0.00362494,0,0.000966651,0.000241663,0.003141614,0.00459159,0.000483325,0.002658289,0.000724988,0.001449976,0.000724988,0.002174964,0,0.001691638,0.003866602,0,0,0.000483325,0.002416626,0.021749638,0.004833253,0,0,0.003141614,0.021749638,0.000241663
O,Bi,0.009908168,0.000966651,0.000241663,0.000241663,0.000966651,0,0,0.001691638,0,0.002899952,0.000483325,0.002416626,0,0,0,0.000241663,0.000724988,0.000724988,0.001449976,0,0.001449976,0.000724988,0.001449976,0.018849686,0.002174964,0.000483325,0.002658289,0.004108265,0.000241663,0.018849686
S,H,0.42120075,0.082551595,0.047842402,0.052532833,0.075984991,0.004690432,0.000938086,0.008442777,0.015947467,0.101313321,0.015009381,0.073170732,0.000938086,0.033771107,0.00750469,0.120075047,0.029080675,0.032833021,0.037523452,0.00750469,0.032833021,0.016885553,0.030018762,0.42120075,0.42120075,0.001876173,0.019699812,0.018761726,0.009380863,0.003752345
S,Na,0.082551595,0.12195122,0.030018762,0.013133208,0.034709193,0.001876173,0.000938086,0,0.004690432,0.016885553,0.000938086,0.008442777,0,0.003752345,0.002814259,0.033771107,0.015009381,0.026266417,0.001876173,0.002814259,0.010318949,0.010318949,0.030018762,0.120075047,0.12195122,0,0.001876173,0.000938086,0.002814259,0.001876173
S,K,0.047842402,0.030018762,0.084427767,0.010318949,0.022514071,0,0.000938086,0.001876173,0.000938086,0.020637899,0.001876173,0.01782364,0.000938086,0.000938086,0.000938086,0.021575985,0.003752345,0.014071295,0.002814259,0,0.004690432,0.003752345,0.015947467,0.076923077,0.084427767,0,0,0.000938086,0.003752345,0.000938086
S,Mg,0.052532833,0.013133208,0.010318949,0.06097561,0.004690432,0,0,0.000938086,0.000938086,0.011257036,0.000938086,0.003752345,0,0.001876173,0.000938086,0.015947467,0.005628518,0.000938086,0.000938086,0,0.003752345,0.006566604,0.005628518,0.060037523,0.06097561,0,0,0,0,0
S,Ca,0.075984991,0.034709193,0.022514071,0.004690432,0.099437148,0.002814259,0.000938086,0,0.002814259,0.004690432,0,0.008442777,0,0.002814259,0.006566604,0.038461538,0.013133208,0.037523452,0.001876173,0.002814259,0.002814259,0.012195122,0.014071295,0.097560976,0.099437148,0,0.002814259,0.000938086,0.001876173,0
S,Ba,0.004690432,0.001876173,0,0,0.002814259,0.008442777,0.000938086,0,0,0.001876173,0.000938086,0.000938086,0,0,0,0.002814259,0.000938086,0.003752345,0.000938086,0.000938086,0,0.000938086,0.000938086,0.00750469,0.008442777,0,0,0.000938086,0,0
S,Ti,0.000938086,0.000938086,0.000938086,0,0.000938086,0.000938086,0.003752345,0,0,0.001876173,0,0,0,0,0,0,0,0.000938086,0,0,0,0,0,0.001876173,0.003752345,0,0,0,0,0
S,V,0.008442777,0,0.001876173,0.000938086,0,0,0,0.015947467,0,0,0,0.004690432,0,0,0,0.000938086,0,0,0,0,0.000938086,0,0,0.009380863,0.015947467,0,0,0.001876173,0.000938086,0
S,Mn,0.015947467,0.004690432,0.000938086,0.000938086,0.002814259,0,0,0,0.032833021,0.000938086,0,0.000938086,0.004690432,0.001876173,0,0.003752345,0.004690432,0.001876173,0.005628518,0.000938086,0,0.000938086,0.002814259,0.020637899,0.032833021,0,0,0.001876173,0.004690432,0.000938086
S,Fe,0.101313321,0.016885553,0.020637899,0.011257036,0.004690432,0.001876173,0.001876173,0,0.000938086,0.205440901,0.015947467,0.061913696,0.014071295,0.018761726,0.001876173,0.013133208,0.001876173,0.002814259,0.022514071,0,0.004690432,0,0.008442777,0.11163227,0.205440901,0.000938086,0.006566604,0.015947467,0.014071295,0.010318949
S,Ni,0.015009381,0.000938086,0.001876173,0.000938086,0,0.000938086,0,0,0,0.015947467,0.049718574,0.010318949,0.000938086,0,0,0.002814259,0.000938086,0,0.003752345,0,0.000938086,0,0.001876173,0.015009381,0.049718574,0,0,0.004690432,0.003752345,0.005628518
S,Cu,0.073170732,0.008442777,0.01782364,0.003752345,0.008442777,0.000938086,0,0.004690432,0.000938086,0.061913696,0.010318949,0.260787992,0.036585366,0.018761726,0,0.016885553,0.001876173,0.003752345,0.071294559,0,0.001876173,0,0.012195122,0.092870544,0.260787992,0.006566604,0.001876173,0.03564728,0.031894934,0.044090056
S,Ag,0.000938086,0,0.000938086,0,0,0,0,0,0.004690432,0.014071295,0.000938086,0.036585366,0.122889306,0.004690432,0,0,0,0,0.049718574,0,0,0,0.003752345,0.002814259,0.122889306,0.004690432,0,0.033771107,0.045028143,0.028142589
S,Zn,0.033771107,0.003752345,0.000938086,0.001876173,0.002814259,0,0,0,0.001876173,0.018761726,0,0.018761726,0.004690432,0.057223265,0,0.006566604,0.000938086,0.003752345,0.003752345,0,0.000938086,0,0.000938086,0.037523452,0.057223265,0,0.000938086,0.005628518,0.001876173,0.000938086
S,B,0.00750469,0.002814259,0.000938086,0.000938086,0.006566604,0,0,0,0,0.001876173,0,0,0,0,0.00750469,0.001876173,0,0.001876173,0,0,0,0.001876173,0.001876173,0.00750469,0.00750469,0,0,0,0,0
S,Al,0.120075047,0.033771107,0.021575985,0.015947467,0.038461538,0.002814259,0,0.000938086,0.003752345,0.013133208,0.002814259,0.016885553,0,0.006566604,0.001876173,0.133208255,0.010318949,0.030956848,0.00750469,0.004690432,0.001876173,0.014071295,0.01782364,0.133208255,0.133208255,0,0.010318949,0.004690432,0.001876173,0
S,C,0.029080675,0.015009381,0.003752345,0.005628518,0.013133208,0.000938086,0,0,0.004690432,0.001876173,0.000938086,0.001876173,0,0.000938086,0,0.010318949,0.038461538,0.009380863,0.00750469,0.005628518,0.001876173,0.002814259,0.008442777,0.038461538,0.038461538,0,0.000938086,0,0,0
S,Si,0.032833021,0.026266417,0.014071295,0.000938086,0.037523452,0.003752345,0.000938086,0,0.001876173,0.002814259,0,0.003752345,0,0.003752345,0.001876173,0.030956848,0.009380863,0.052532833,0.006566604,0.000938086,0,0.002814259,0.013133208,0.052532833,0.052532833,0,0.000938086,0.000938086,0,0
S,Pb,0.037523452,0.001876173,0.002814259,0.000938086,0.001876173,0.000938086,0,0,0.005628518,0.022514071,0.003752345,0.071294559,0.049718574,0.003752345,0,0.00750469,0.00750469,0.006566604,0.216697936,0,0,0.001876173,0.015947467,0.055347092,0.216697936,0.009380863,0.002814259,0.05065666,0.075046904,0.067542214
S,REE,0.00750469,0.002814259,0,0,0.002814259,0.000938086,0,0,0.000938086,0,0,0,0,0,0,0.004690432,0.005628518,0.000938086,0,0.009380863,0.000938086,0.004690432,0.001876173,0.009380863,0.009380863,0,0.000938086,0,0,0
S,U,0.032833021,0.010318949,0.004690432,0.003752345,0.002814259,0,0,0.000938086,0,0.004690432,0.000938086,0.001876173,0,0.000938086,0,0.001876173,0.001876173,0,0,0.000938086,0.032833021,0.000938086,0.000938086,0.032833021,0.032833021,0,0.002814259,0,0,0
S,F,0.016885553,0.010318949,0.003752345,0.006566604,0.012195122,0.000938086,0,0,0.000938086,0,0,0,0,0,0.001876173,0.014071295,0.002814259,0.002814259,0.001876173,0.004690432,0.000938086,0.029080675,0.006566604,0.029080675,0.029080675,0,0.001876173,0,0,0
S,Cl,0.030018762,0.030018762,0.015947467,0.005628518,0.014071295,0.000938086,0,0,0.002814259,0.008442777,0.001876173,0.012195122,0.003752345,0.000938086,0.001876173,0.01782364,0.008442777,0.013133208,0.015947467,0.001876173,0.000938086,0.006566604,0.070356473,0.053470919,0.070356473,0,0,0.002814259,0.005628518,0.004690432
S,O,0.42120075,0.120075047,0.076923077,0.060037523,0.097560976,0.00750469,0.001876173,0.009380863,0.020637899,0.11163227,0.015009381,0.092870544,0.002814259,0.037523452,0.00750469,0.133208255,0.038461538,0.052532833,0.055347092,0.009380863,0.032833021,0.029080675,0.053470919,0.522514071,0.522514071,0.002814259,0.020637899,0.019699812,0.018761726,0.008442777
S,S,0.42120075,0.12195122,0.084427767,0.06097561,0.099437148,0.008442777,0.003752345,0.015947467,0.032833021,0.205440901,0.049718574,0.260787992,0.122889306,0.057223265,0.00750469,0.133208255,0.038461538,0.052532833,0.216697936,0.009380863,0.032833021,0.029080675,0.070356473,0.522514071,1,0.015947467,0.020637899,0.142589118,0.137898687,0.108818011
S,Se,0.001876173,0,0,0,0,0,0,0,0,0.000938086,0,0.006566604,0.004690432,0,0,0,0,0,0.009380863,0,0,0,0,0.002814259,0.015947467,0.015947467,0,0.000938086,0.001876173,0.008442777
S,P,0.019699812,0.001876173,0,0,0.002814259,0,0,0,0,0.006566604,0,0.001876173,0,0.000938086,0,0.010318949,0.000938086,0.000938086,0.002814259,0.000938086,0.002814259,0.001876173,0,0.020637899,0.020637899,0,0.020637899,0,0,0
S,As,0.018761726,0.000938086,0.000938086,0,0.000938086,0.000938086,0,0.001876173,0.001876173,0.015947467,0.004690432,0.03564728,0.033771107,0.005628518,0,0.004690432,0,0.000938086,0.05065666,0,0,0,0.002814259,0.019699812,0.142589118,0.000938086,0,0.142589118,0.039399625,0.004690432
S,Sb,0.009380863,0.002814259,0.003752345,0,0.001876173,0,0,0.000938086,0.004690432,0.014071295,0.003752345,0.031894934,0.045028143,0.001876173,0,0.001876173,0,0,0.075046904,0,0,0,0.005628518,0.018761726,0.137898687,0.001876173,0,0.039399625,0.137898687,0.013133208
S,Bi,0.003752345,0.001876173,0.000938086,0,0,0,0,0,0.000938086,0.010318949,0.005628518,0.044090056,0.028142589,0.000938086,0,0,0,0,0.067542214,0,0,0,0.004690432,0.008442777,0.108818011,0.008442777,0,0.004690432,0.013133208,0.108818011
Se,H,0.157024793,0.016528926,0.008264463,0.008264463,0.016528926,0.008264463,0,0,0,0.008264463,0.008264463,0.066115702,0,0,0,0.008264463,0,0,0.041322314,0,0.05785124,0,0.008264463,0.157024793,0.016528926,0.157024793,0,0,0,0.008264463
Se,Na,0.016528926,0.024793388,0.008264463,0.008264463,0,0,0,0,0,0,0,0.008264463,0,0,0,0,0,0,0,0,0.008264463,0,0.008264463,0.024793388,0,0.024793388,0,0,0,0
Se,K,0.008264463,0.008264463,0.024793388,0.008264463,0,0,0,0,0,0,0,0.016528926,0,0.008264463,0,0,0,0,0.008264463,0,0,0,0.016528926,0.024793388,0,0.024793388,0,0,0,0
Se,Mg,0.008264463,0.008264463,0.008264463,0.008264463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008264463,0,0.008264463,0,0,0,0
Se,Ca,0.016528926,0,0,0,0.016528926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008264463,0,0,0.016528926,0,0.016528926,0,0,0,0
Se,Ba,0.008264463,0,0,0,0,0.008264463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008264463,0,0,0.008264463,0,0.008264463,0,0,0,0
Se,Ti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Se,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Se,Mn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Se,Fe,0.008264463,0,0,0,0,0,0,0,0,0.074380165,0,0.041322314,0.008264463,0.008264463,0,0,0,0,0,0,0,0,0,0.008264463,0.008264463,0.074380165,0,0.024793388,0,0
Se,Ni,0.008264463,0,0,0,0,0,0,0,0,0,0.082644628,0.008264463,0,0,0,0,0,0,0,0,0,0,0,0.008264463,0,0.082644628,0,0.008264463,0,0
Se,Cu,0.066115702,0.008264463,0.016528926,0,0,0,0,0,0,0.041322314,0.008264463,0.41322314,0.041322314,0.016528926,0,0,0,0,0.099173554,0,0.024793388,0,0.082644628,0.148760331,0.05785124,0.41322314,0,0.024793388,0.024793388,0.074380165
Se,Ag,0,0,0,0,0,0,0,0,0,0.008264463,0,0.041322314,0.115702479,0,0,0,0,0,0.016528926,0,0,0,0,0,0.041322314,0.115702479,0,0,0.016528926,0.024793388
Se,Zn,0,0,0.008264463,0,0,0,0,0,0,0.008264463,0,0.016528926,0,0.041322314,0,0,0,0,0.008264463,0,0,0,0.016528926,0.024793388,0,0.041322314,0,0.008264463,0,0
Se,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Se,Al,0.008264463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008264463,0,0,0,0,0,0,0,0.008264463,0,0.008264463,0,0,0,0
Se,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Se,Si,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Se,Pb,0.041322314,0,0.008264463,0,0,0,0,0,0,0,0,0.099173554,0.016528926,0.008264463,0,0,0,0,0.198347107,0,0.008264463,0,0.033057851,0.090909091,0.082644628,0.198347107,0,0,0,0.107438017
Se,REE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Se,U,0.05785124,0.008264463,0,0,0.008264463,0.008264463,0,0,0,0,0,0.024793388,0,0,0,0,0,0,0.008264463,0,0.05785124,0,0,0.05785124,0,0.05785124,0,0,0,0
Se,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Se,Cl,0.008264463,0.008264463,0.016528926,0,0,0,0,0,0,0,0,0.082644628,0,0.016528926,0,0,0,0,0.033057851,0,0,0,0.099173554,0.099173554,0,0.099173554,0,0,0,0.008264463
Se,O,0.157024793,0.024793388,0.024793388,0.008264463,0.016528926,0.008264463,0,0,0,0.008264463,0.008264463,0.148760331,0,0.024793388,0,0.008264463,0,0,0.090909091,0,0.05785124,0,0.099173554,0.289256198,0.024793388,0.289256198,0,0,0,0.016528926
Se,S,0.016528926,0,0,0,0,0,0,0,0,0.008264463,0,0.05785124,0.041322314,0,0,0,0,0,0.082644628,0,0,0,0,0.024793388,0.140495868,0.140495868,0,0.008264463,0.016528926,0.074380165
Se,Se,0.157024793,0.024793388,0.024793388,0.008264463,0.016528926,0.008264463,0,0,0,0.074380165,0.082644628,0.41322314,0.115702479,0.041322314,0,0.008264463,0,0,0.198347107,0,0.05785124,0,0.099173554,0.289256198,0.140495868,1,0,0.049586777,0.049586777,0.214876033
Se,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Se,As,0,0,0,0,0,0,0,0,0,0.024793388,0.008264463,0.024793388,0,0.008264463,0,0,0,0,0,0,0,0,0,0,0.008264463,0.049586777,0,0.049586777,0,0
Se,Sb,0,0,0,0,0,0,0,0,0,0,0,0.024793388,0.016528926,0,0,0,0,0,0,0,0,0,0,0,0.016528926,0.049586777,0,0,0.049586777,0
Se,Bi,0.008264463,0,0,0,0,0,0,0,0,0,0,0.074380165,0.024793388,0,0,0,0,0,0.107438017,0,0,0,0.008264463,0.016528926,0.074380165,0.214876033,0,0,0,0.214876033
P,H,0.76910299,0.126245847,0.049833887,0.11627907,0.217607973,0.043189369,0.018272425,0.018272425,0.127906977,0.257475083,0.003322259,0.059800664,0,0.03986711,0.006644518,0.257475083,0.026578073,0.028239203,0.041528239,0.03986711,0.086378738,0.053156146,0.004983389,0.76910299,0.034883721,0,0.76910299,0.004983389,0,0.016611296
P,Na,0.126245847,0.23089701,0.016611296,0.041528239,0.094684385,0.019933555,0.018272425,0,0.048172757,0.073089701,0,0.004983389,0,0,0.004983389,0.059800664,0.021594684,0.034883721,0.00166113,0.029900332,0.003322259,0.048172757,0.004983389,0.23089701,0.003322259,0,0.23089701,0,0,0
P,K,0.049833887,0.016611296,0.054817276,0.009966777,0.018272425,0,0.004983389,0,0.008305648,0.021594684,0,0,0,0,0,0.014950166,0,0.003322259,0,0,0.004983389,0.003322259,0,0.054817276,0,0,0.054817276,0,0,0
P,Mg,0.11627907,0.041528239,0.009966777,0.15282392,0.058139535,0.004983389,0.003322259,0,0.026578073,0.041528239,0,0.00166113,0,0.003322259,0.00166113,0.03654485,0.013289037,0.004983389,0,0.00166113,0.003322259,0.009966777,0,0.15282392,0,0,0.15282392,0,0,0
P,Ca,0.217607973,0.094684385,0.018272425,0.058139535,0.302325581,0.013289037,0.008305648,0.003322259,0.058139535,0.089700997,0.00166113,0.009966777,0,0.014950166,0.006644518,0.069767442,0.011627907,0.03654485,0.006644518,0.024916944,0.016611296,0.056478405,0.008305648,0.302325581,0.004983389,0,0.302325581,0.003322259,0,0.00166113
P,Ba,0.043189369,0.019933555,0,0.004983389,0.013289037,0.061461794,0.009966777,0.004983389,0.006644518,0.011627907,0,0,0,0,0.00166113,0.016611296,0.003322259,0.011627907,0,0.004983389,0.004983389,0.016611296,0.003322259,0.061461794,0,0,0.061461794,0,0,0
P,Ti,0.018272425,0.018272425,0.004983389,0.003322259,0.008305648,0.009966777,0.029900332,0,0.004983389,0.006644518,0,0,0,0,0.003322259,0.003322259,0,0.021594684,0,0.004983389,0,0.018272425,0,0.028239203,0,0,0.029900332,0,0,0
P,V,0.018272425,0,0,0,0.003322259,0.004983389,0,0.018272425,0.00166113,0.00166113,0,0.003322259,0,0,0,0.006644518,0,0,0.003322259,0,0.00166113,0.003322259,0,0.018272425,0,0,0.018272425,0,0,0
P,Mn,0.127906977,0.048172757,0.008305648,0.026578073,0.058139535,0.006644518,0.004983389,0.00166113,0.179401993,0.089700997,0,0,0,0.008305648,0.003322259,0.043189369,0.003322259,0.013289037,0,0.003322259,0.003322259,0.011627907,0.00166113,0.179401993,0,0,0.179401993,0,0,0
P,Fe,0.257475083,0.073089701,0.021594684,0.041528239,0.089700997,0.011627907,0.006644518,0.00166113,0.089700997,0.328903654,0.008305648,0.008305648,0,0.013289037,0.004983389,0.064784053,0.003322259,0.013289037,0.014950166,0.006644518,0.009966777,0.016611296,0,0.313953488,0.011627907,0,0.328903654,0.00166113,0,0.004983389
P,Ni,0.003322259,0,0,0,0.00166113,0,0,0,0,0.008305648,0.019933555,0,0,0,0,0,0,0.00166113,0,0,0,0,0,0.003322259,0,0,0.019933555,0,0,0
P,Cu,0.059800664,0.004983389,0,0.00166113,0.009966777,0,0,0.003322259,0,0.008305648,0,0.059800664,0,0.003322259,0,0.011627907,0,0,0.006644518,0.003322259,0.004983389,0.004983389,0.003322259,0.059800664,0.003322259,0,0.059800664,0.00166113,0,0.003322259
P,Ag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,Zn,0.03986711,0,0,0.003322259,0.014950166,0,0,0,0.008305648,0.013289037,0,0.003322259,0,0.043189369,0,0.004983389,0.00166113,0.00166113,0.00166113,0,0,0,0,0.043189369,0.00166113,0,0.043189369,0.00166113,0,0
